job_id,source_job_id,task_no,task_text,execution_rate,importance
JT0025,25,4,技術士が収集した図面資料について、実際の建物との違いがあれば図面を修正する。,0.75,3.286
JT0025,25,5,ＣＡＤデータを使って仕様書や説明書を作成する。,0.482,3.037
JT0025,25,6,ＣＡＤデータを使って解析し設計の検討を行う（ＣＡＥ）ための３次元デジタルモデルを作成する。,0.339,2.789
JT0025,25,7,建物および構造物の熱の吸収･放散を計算し、空調など必要な設備を決めて設計する。,0.375,2.952
JT0025,25,8,意匠図や構造図を参照し、施工図を作成する。,0.75,3.69
JT0025,25,9,建物や機械の構造や仕様を確認する。,0.75,3.286
JT0025,25,10,位置図に情報を追加し、技術士の調査を補助する。,0.5,2.821
JT0026,26,1,CADソフトを操作し、設計図や施工図を作成する。,0.674,2.871
JT0026,26,2,定規、直角定規、カリパスを使用して、設計図に従って配置図を作成する。,0.826,3.684
JT0026,26,3,必要な用材の種類と数量を見積もり、選定して発注する。,0.891,4.049
JT0026,26,4,建築計画、設計、費用の見積り、工期の設定、資材や作業者の手配をする。,0.891,3.634
JT0026,26,5,設計図、見取図、建築図を見て、資材と製造する構造物の寸法を決定する。,0.913,4
JT0026,26,6,定規、鉛筆、チョーク、罫引きを使用して、木材を測定して切断線を付ける。,0.891,3.976
JT0026,26,7,手動工具、機械、動力のこぎりを使用して、木材を指定された寸法に切る。,0.957,4.182
JT0026,26,8,材料を釘や接着剤で組み合わせ、構築物の基礎構造をつくる。,0.978,3.911
JT0026,26,9,下げ振りと水準器を使用して構造物の位置確認をする。,0.978,4.044
JT0026,26,10,窓や床材、飾り外装、建築金物といった構築物や備品を取り付けるために動力工具を操作する。,0.978,4
JT0026,26,11,木製備品を製作したり修理するため、木工機械、工具を操作する。,0.935,4.07
JT0026,26,12,手動工具を使用して、構築物の損傷部品や不良部品を除去し、修理または交換する。,0.957,3.795
JT0026,26,13,建築現場でのほかの作業者との連絡調整や工事管理をする。,0.935,3.791
JT0026,26,14,施主との打ち合わせを行う。,0.848,4.026
JT0027,27,1,設計図を読み取り、作業で必要となる型枠の形や寸法を書き込んだ加工図を作成する。,0.909,4.133
JT0027,27,2,型枠を設置する位置を決めて印をつける。,0.97,3.938
JT0027,27,3,加工図に従い、金属製パイプで型枠を支持・固定する枠組みをつくる。,0.939,4
JT0027,27,4,型枠を組み立て、鎖や器具を用いて鉄製パイプに固定する。,0.97,4
JT0027,27,5,下げ振りと水準器を使用して、型枠の垂直・水平の並びを確認する。,0.97,4.219
JT0027,27,6,コンクリートを流し込んだ際に破裂しないよう、パイプ締めによる固定を行い、パイプの配置が適正か確認する。,0.939,3.839
JT0027,27,7,型枠が倒れないよう、サポートやチェーンを使って固定する。,0.939,4.161
JT0027,27,8,型枠の中に空泡ができないように均一にコンクリートを流し込む。,0.849,3.5
JT0027,27,9,生コン打設の時に、パンクしないよう合番（相番）する。,0.909,4.033
JT0027,27,10,コンクリートが固まってから型枠を取り外し、洗浄する。,0.879,2.862
JT0027,27,11,コンクリートを打設した後、通り直しの水平を確認する。,0.909,4.133
JT0028,28,1,設計図に基づいて使用する鉄筋の直径や長さ、本数などを書き込んだ加工帳を作成する。,0.857,4.278
JT0028,28,2,鉄筋を指定の長さに切断するため、金のこ、バー・カッター、アセチレン・トーチを操作する。,0.905,3.895
JT0028,28,3,鉄筋を曲げるため、ロッド曲げ機を操作する。,0.905,3.789
JT0028,28,4,溶接装置を使用して、鉄筋を溶接する。,0.524,3.636
JT0028,28,5,加工した鉄筋を工事現場に搬入するため、クレーンや重機を操作する。,0.762,3.688
JT0028,28,6,設計図に従って鉄筋を組立て、結束線とペンチを使用して固定する。,0.857,4.056
JT0028,28,7,鉄筋に錆び止めスプレーをかける,0.714,2.6
JT0030,30,1,トラックから材料を積み下ろし、運搬する。,0.932,3.171
JT0030,30,2,作業場所を明示するために距離を測定し、印を付けて記録をする。,0.682,2.933
JT0030,30,3,足場、 支柱、かすがい、その他の仮構築物の組み立てと解体をする。,0.955,4.071
JT0030,30,4,高所作業車を操作する。,0.773,3.441
JT0030,30,5,建設用タワークレーンや仮設エレベーターの組立て、解体をする。,0.614,3.296
JT0030,30,6,手やコーキング・ガンで裂け目に目張りをするためコーキング材をつめる。,0.591,2.192
JT0030,30,7,つるはしやシャベルを使用して、溝を掘ったり地面を平らにする。,0.477,2.19
JT0030,30,8,携帯用ミキサーを使用してコンクリートを攪拌する。,0.364,1.625
JT0030,30,9,床や壁の材料表面を電動工具を操作して研削、研磨する。,0.341,1.867
JT0030,30,10,複数の人間とチームを組んで作業するため、合図や声かけを密にする。,0.977,4.186
JT0030,30,11,危険を排除するために建築現場の片付けや掃除をする。,0.977,3.651
JT0031,31,1,作業前に担当の機械の点検を行い、調整や補修をする。,0.886,3.935
JT0031,31,2,地面を掘削したり、掘削した土砂を移動させるため、ショベルカーやブルドーザーを運転する。,0.857,3.767
JT0031,31,3,建材を所定の場所に移動させるため、クレーンを操作する。,0.686,3.75
JT0031,31,4,アスファルト路面を平らにするため、ロードローラーを往復させる。,0.543,3.368
JT0031,31,5,鋼材の入出庫作業をするため、天井クレーンを操作する。,0.514,2.944
JT0031,31,6,薬液を注入するため、プラント機器を操作する。,0.371,3.308
JT0031,31,7,コンクリートを圧送するため、コンクリートポンプ車を操作する。,0.314,3
JT0031,31,8,合図が不明確な場合は、作業を中断して確認する。,0.971,3.971
JT0031,31,9,作業内容が不明確な場合は、元請けに内容を確認する。,0.943,4.121
JT0031,31,10,終業時点検を行い、機械日報を記入する。,0.743,3.692
JT0031,31,11,重機を定期的にメンテナンスする。,1,4
JT0031,31,12,機械の法定検査を行う。,0.971,4.029
JT0032,32,1,落下物を防止するため、養生する。,0.791,3.382
JT0032,32,2,作業現場の樹木の伐採や、雑草などの刈り取りをする。,0.581,2.52
JT0032,32,3,つるはしやスコップなどの道具や小型建機を使用して、穴を掘る。,0.674,2.724
JT0032,32,4,排出された土砂や岩石を建機を用いて搬出し、盛り土にする。,0.581,2.68
JT0032,32,5,掘削した穴の中に土管やコンクリート管を設置し管を接続する。,0.581,2.88
JT0032,32,6,穴を埋め戻し、ローラーをかけて地面を締め固める。,0.581,3.36
JT0032,32,7,ブロックを所定の方法で積み上げる。,0.605,2.577
JT0032,32,8,玉掛作業をする。,0.767,3.152
JT0032,32,9,コンクリートを流し込んでならし、固める。,0.721,2.806
JT0032,32,10,ALCパネルを鉄骨梁に設置する。,0.395,2.471
JT0032,32,11,建設機械が作業した後の調整や後処理をする。,0.721,2.613
JT0032,32,12,下水管・家庭排水管・雨水排水管・マンホールなどの清掃および維持管理をする。,0.535,2.652
JT0039,39,1,作業をするために足場を組む。,0.725,2.862
JT0039,39,2,下地になる土やモルタルを塗る。,0.95,4.237
JT0039,39,3,中塗りをして、むらを直す。,0.95,4.342
JT0039,39,4,仕様書に指定された濃さで塗装材を混ぜる。,0.95,4.026
JT0039,39,5,塗料の厚さをそろえるため、建物の外壁に誘導線を設置する。,0.725,3.552
JT0039,39,6,建築の壁に塗装材をむらなく塗る。,0.925,3.919
JT0039,39,7,こてで凹凸を付けたり、砂、小石、石を使用して、表面を装飾的に仕上げる。,0.825,3.636
JT0039,39,8,装飾用のしっくい小片、パネル、まわり縁を型に入れて作り、取り付ける。,0.725,3.483
JT0039,39,9,コンクリート躯体を補修する。,0.925,3.595
JT0039,39,10,土間打ちの準備として、地面をならす。,0.775,3.742
JT0039,39,11,コンクリートブロックを積む。,0.825,2.879
JT0040,40,1,金属板をサイズに合わせて切断し、曲げ加工をする機械を操作する。,0.918,3.533
JT0040,40,2,手動工具を使用して金属材料を金床、ブロック、その他の型に合わせる。,0.714,3.257
JT0040,40,3,画線器、分割機、直角定規、定規を使用して、材料に寸法や基準線を印す。,0.918,3.533
JT0040,40,4,屋根に下地ぶきをする。,0.898,3.864
JT0040,40,5,野地板などの下地を取り付ける。,0.837,3.39
JT0040,40,6,加工した金属板を吊り子という金物を用いて取り付ける。,0.898,3.909
JT0040,40,7,金属板のつなぎ目を溶接やボルトで留める。,0.776,3.132
JT0040,40,8,表面をトリミングし、ヤスリで仕上げ、磨いて滑らかにする。,0.531,2.808
JT0040,40,9,ダクトや空気の吹き出し・吸い込み用の器具の取り付けをする。,0.551,2.741
JT0040,40,10,測定器具を使用して、組み立てと設置が良好かどうか点検する。,0.633,3.032
JT0040,40,11,水切りや雨押さえの設置をする。,0.959,4.149
JT0040,40,12,鉄骨に金物をアーク溶接する。,0.776,3.474
JT0040,40,13,雨漏りの原因を調査し、修繕する。,0.939,4.087
JT0040,40,14,屋根の板金を張り替える。,0.939,4.217
JT0040,40,15,コーキング材を用いて、穴や空隙を補修する。,0.959,3.894
JT0040,40,16,加工した金属材料を用いて、外壁を施工する。,0.898,3.886
JT0040,40,17,金属や窯業系のサイディング施工を行う。,0.857,3.81
JT0040,40,18,見切り縁等の役物を外壁に取り付ける。,0.959,3.894
JT0040,40,19,スパンドレルを加工して取り付ける。,0.776,3.421
JT0040,40,20,アルミ笠木を取り付ける。,0.592,3.172
JT0041,41,1,家の外壁を手動工具と動力工具を使用して切断し、開口部を作る。（追加的に取付ける場合）,0.617,2.448
JT0041,41,2,巻尺、型板、マーカーを使用して、開口部の寸法を測定し、サッシの取り付け位置に印をつける。,0.936,3.318
JT0041,41,3,サッシ枠を仮に位置決めし、取り付け位置を微調整して決定する。,0.957,3.667
JT0041,41,4,コンクリート壁に埋め込まれた鉄筋とサッシ枠の溶接用アンカーを電気溶接して固定する。,0.723,3.412
JT0041,41,5,サッシ枠とコンクリート面の隙間にモルタルを詰め込んでふさぐ。,0.489,2.957
JT0041,41,6,ガラスや金物などを取り付け、動きを調整する。,0.957,3.733
JT0041,41,7,所定の指示に従って、仕事台の上または組立てジグに資材を並べる。,0.787,2.892
JT0041,41,8,サッシの欠陥や故障を修理、交換する。,0.957,3.6
JT0041,41,9,ひび、継ぎ目、陥没、釘穴に詰め物を詰める。,0.617,2.517
JT0041,41,10,適切なガラスを選択し、仕入れる。,0.809,3.737
JT0042,42,1,工事の見積書を作成する。,0.691,3.759
JT0042,42,2,使用する材料の品番を決定する。,0.738,3.742
JT0042,42,3,作業をするために足場を組む。,0.667,2.893
JT0042,42,4,水、蒸気機械、化学除去剤、スクレーパーを使用して、古い壁紙を除去する。,0.714,3.167
JT0042,42,5,壁と天井の穴やひびをしっくいで埋めたり、紙やすりを使用して凹凸を滑らかにする。,0.762,3.469
JT0042,42,6,ペイント除去剤とソーダ液を使用して、塗装、ニス、油を除去し、下地をととのえる。,0.429,2.611
JT0042,42,7,ナイフを使用して、天井や幅木の余分な材料を取り除き、平らにする。,0.643,3.259
JT0042,42,8,下げ振りと白墨線を使用して、壁に垂直線をつける。,0.714,3.233
JT0042,42,9,表面を覆うのに必要な布や壁紙片の数と長さを計算するために、壁と天井を測る。,0.738,3.516
JT0042,42,10,大ばさみやかみそりを使用して、ロールから壁紙や布を測って適切な大きさに切り取る。,0.691,3.345
